18:14:52.650 [main] INFO  ADV.EMCO.login - Record Number 340 Processed:19652874
18:15:02.230 [main] INFO  ADV.EMCO.login - Record Number 341 Processed:19652877
18:15:12.379 [main] INFO  ADV.EMCO.login - Record Number 342 Processed:19652878
18:15:24.965 [main] INFO  ADV.EMCO.login - Record Number 343 Processed:19652881
18:15:34.506 [main] INFO  ADV.EMCO.login - Record Number 344 Processed:19652882
18:15:44.528 [main] INFO  ADV.EMCO.login - Record Number 345 Processed:19652883
18:15:53.722 [main] INFO  ADV.EMCO.login - Record Number 346 Processed:19652884
18:16:02.774 [main] INFO  ADV.EMCO.login - Record Number 347 Processed:19652886
18:16:12.150 [main] INFO  ADV.EMCO.login - Record Number 348 Processed:19652887
18:16:23.728 [main] INFO  ADV.EMCO.login - Record Number 349 Processed:19652888
18:16:33.647 [main] INFO  ADV.EMCO.login - Record Number 350 Processed:19652889
18:16:43.827 [main] INFO  ADV.EMCO.login - Record Number 351 Processed:19652890
18:16:53.770 [main] INFO  ADV.EMCO.login - Record Number 352 Processed:19652897
18:17:02.890 [main] INFO  ADV.EMCO.login - Record Number 353 Processed:19652898
18:17:12.899 [main] INFO  ADV.EMCO.login - Record Number 354 Processed:19652900
18:17:23.034 [main] INFO  ADV.EMCO.login - Record Number 355 Processed:19652901
18:17:33.697 [main] INFO  ADV.EMCO.login - Record Number 356 Processed:19652903
18:17:50.468 [main] INFO  ADV.EMCO.login - Record Number 357 Processed:19652905
18:18:00.598 [main] INFO  ADV.EMCO.login - Record Number 358 Processed:19652909
18:18:10.810 [main] INFO  ADV.EMCO.login - Record Number 359 Processed:19652911
18:18:20.386 [main] INFO  ADV.EMCO.login - Record Number 360 Processed:19652912
18:18:31.229 [main] INFO  ADV.EMCO.login - Record Number 361 Processed:19652914
18:18:40.996 [main] INFO  ADV.EMCO.login - Record Number 362 Processed:19652915
18:18:50.637 [main] INFO  ADV.EMCO.login - Record Number 363 Processed:19652917
18:18:59.753 [main] INFO  ADV.EMCO.login - Record Number 364 Processed:19652918
18:19:09.794 [main] INFO  ADV.EMCO.login - Record Number 365 Processed:19652919
18:19:26.140 [main] INFO  ADV.EMCO.login - Record Number 366 Processed:19652920
18:19:38.452 [main] INFO  ADV.EMCO.login - Record Number 367 Processed:19652921
18:19:48.473 [main] INFO  ADV.EMCO.login - Record Number 368 Processed:19652923
18:19:57.321 [main] INFO  ADV.EMCO.login - Record Number 369 Processed:19652926
18:20:08.390 [main] INFO  ADV.EMCO.login - Record Number 370 Processed:19652927
18:20:17.365 [main] INFO  ADV.EMCO.login - Record Number 371 Processed:19652930
18:20:28.721 [main] INFO  ADV.EMCO.login - Record Number 372 Processed:19652932
18:20:38.196 [main] INFO  ADV.EMCO.login - Record Number 373 Processed:19652934
18:20:49.331 [main] INFO  ADV.EMCO.login - Record Number 374 Processed:19652935
18:20:58.687 [main] INFO  ADV.EMCO.login - Record Number 375 Processed:19652936
18:21:08.837 [main] INFO  ADV.EMCO.login - Record Number 376 Processed:19652937
18:21:18.845 [main] INFO  ADV.EMCO.login - Record Number 377 Processed:19652938
18:21:28.449 [main] INFO  ADV.EMCO.login - Record Number 378 Processed:19652939
18:21:38.257 [main] INFO  ADV.EMCO.login - Record Number 379 Processed:19652941
18:21:56.541 [main] INFO  ADV.EMCO.login - Record Number 380 Processed:19652945
18:22:05.978 [main] INFO  ADV.EMCO.login - Record Number 381 Processed:19652946
18:22:15.546 [main] INFO  ADV.EMCO.login - Record Number 382 Processed:19652947
18:22:25.552 [main] INFO  ADV.EMCO.login - Record Number 383 Processed:19652950
18:22:35.527 [main] INFO  ADV.EMCO.login - Record Number 384 Processed:19652951
18:22:45.688 [main] INFO  ADV.EMCO.login - Record Number 385 Processed:19652952
18:22:54.714 [main] INFO  ADV.EMCO.login - Record Number 386 Processed:19652955
18:23:03.792 [main] INFO  ADV.EMCO.login - Record Number 387 Processed:19652956
18:23:12.909 [main] INFO  ADV.EMCO.login - Record Number 388 Processed:19652957
18:23:21.662 [main] INFO  ADV.EMCO.login - Record Number 389 Processed:19652959
18:23:32.776 [main] INFO  ADV.EMCO.login - Record Number 390 Processed:19652964
18:23:44.316 [main] INFO  ADV.EMCO.login - Record Number 391 Processed:19652965
18:23:54.586 [main] INFO  ADV.EMCO.login - Record Number 392 Processed:19652968
18:24:05.008 [main] INFO  ADV.EMCO.login - Record Number 393 Processed:19652969
18:24:14.635 [main] INFO  ADV.EMCO.login - Record Number 394 Processed:19652970
18:24:24.092 [main] INFO  ADV.EMCO.login - Record Number 395 Processed:19652972
18:24:34.489 [main] INFO  ADV.EMCO.login - Record Number 396 Processed:19652974
18:24:43.218 [main] INFO  ADV.EMCO.login - Record Number 397 Processed:19652975
18:24:52.020 [main] INFO  ADV.EMCO.login - Record Number 398 Processed:19652976
18:25:02.744 [main] INFO  ADV.EMCO.login - Record Number 399 Processed:19652977
18:25:14.752 [main] INFO  ADV.EMCO.login - Record Number 400 Processed:19652980
18:27:13.211 [main] INFO  ADV.EMCO.login - Record Number 401 Processed:19652982
18:27:24.948 [main] INFO  ADV.EMCO.login - Record Number 402 Processed:19652983
18:27:34.963 [main] INFO  ADV.EMCO.login - Record Number 403 Processed:19652984
18:27:44.045 [main] INFO  ADV.EMCO.login - Record Number 404 Processed:19652985
18:27:56.511 [main] INFO  ADV.EMCO.login - Record Number 405 Processed:19652986
18:28:07.515 [main] INFO  ADV.EMCO.login - Record Number 406 Processed:19652987
18:28:19.330 [main] INFO  ADV.EMCO.login - Record Number 407 Processed:19652989
18:28:29.503 [main] INFO  ADV.EMCO.login - Record Number 408 Processed:19652991
18:28:39.604 [main] INFO  ADV.EMCO.login - Record Number 409 Processed:19652992
18:28:49.730 [main] INFO  ADV.EMCO.login - Record Number 410 Processed:19652993
18:28:59.906 [main] INFO  ADV.EMCO.login - Record Number 411 Processed:19652994
18:29:10.641 [main] INFO  ADV.EMCO.login - Record Number 412 Processed:19652996
18:29:22.245 [main] INFO  ADV.EMCO.login - Record Number 413 Processed:19652999
18:29:32.027 [main] INFO  ADV.EMCO.login - Record Number 414 Processed:19653000
18:29:42.124 [main] INFO  ADV.EMCO.login - Record Number 415 Processed:19653003
18:29:52.453 [main] INFO  ADV.EMCO.login - Record Number 416 Processed:19653005
18:30:02.537 [main] INFO  ADV.EMCO.login - Record Number 417 Processed:19653007
18:30:13.160 [main] INFO  ADV.EMCO.login - Record Number 418 Processed:19653008
18:30:23.563 [main] INFO  ADV.EMCO.login - Record Number 419 Processed:19653009
18:30:34.147 [main] INFO  ADV.EMCO.login - Record Number 420 Processed:19653010
18:30:44.328 [main] INFO  ADV.EMCO.login - Record Number 421 Processed:19653013
18:30:53.595 [main] INFO  ADV.EMCO.login - Record Number 422 Processed:19653014
18:31:03.686 [main] INFO  ADV.EMCO.login - Record Number 423 Processed:19653016
18:31:17.904 [main] INFO  ADV.EMCO.login - Record Number 424 Processed:19653017
18:31:29.115 [main] INFO  ADV.EMCO.login - Record Number 425 Processed:19653018
18:31:40.100 [main] INFO  ADV.EMCO.login - Record Number 426 Processed:19653019
18:31:50.644 [main] INFO  ADV.EMCO.login - Record Number 427 Processed:19653021
18:32:00.861 [main] INFO  ADV.EMCO.login - Record Number 428 Processed:19653022
18:32:10.955 [main] INFO  ADV.EMCO.login - Record Number 429 Processed:19653026
18:32:21.404 [main] INFO  ADV.EMCO.login - Record Number 430 Processed:19653028
18:32:30.860 [main] INFO  ADV.EMCO.login - Record Number 431 Processed:19653029
18:32:41.502 [main] INFO  ADV.EMCO.login - Record Number 432 Processed:19653030
18:32:50.745 [main] INFO  ADV.EMCO.login - Record Number 433 Processed:19653031
18:32:59.733 [main] INFO  ADV.EMCO.login - Record Number 434 Processed:19653032
18:33:09.790 [main] INFO  ADV.EMCO.login - Record Number 435 Processed:19653033
18:33:19.415 [main] INFO  ADV.EMCO.login - Record Number 436 Processed:19653036
18:33:31.456 [main] INFO  ADV.EMCO.login - Record Number 437 Processed:19653038
18:33:49.702 [main] INFO  ADV.EMCO.login - Record Number 438 Processed:19653039
18:36:21.976 [main] INFO  ADV.EMCO.login - Record Number 439 Processed:19653040
18:36:30.699 [main] INFO  ADV.EMCO.login - Record Number 440 Processed:19653041
18:36:39.968 [main] INFO  ADV.EMCO.login - Record Number 441 Processed:19653043
18:36:47.972 [main] INFO  ADV.EMCO.login - Record Number 442 Processed:19653046
18:36:55.918 [main] INFO  ADV.EMCO.login - Record Number 443 Processed:19653048
18:37:04.511 [main] INFO  ADV.EMCO.login - Record Number 444 Processed:19653050
18:37:15.615 [main] INFO  ADV.EMCO.login - Record Number 445 Processed:19653051
18:37:26.284 [main] INFO  ADV.EMCO.login - Record Number 446 Processed:19653052
18:37:34.221 [main] INFO  ADV.EMCO.login - Record Number 447 Processed:19653054
18:37:42.241 [main] INFO  ADV.EMCO.login - Record Number 448 Processed:19653055
18:37:50.395 [main] INFO  ADV.EMCO.login - Record Number 449 Processed:19653056
18:37:59.496 [main] INFO  ADV.EMCO.login - Record Number 450 Processed:19653057
18:38:07.542 [main] INFO  ADV.EMCO.login - Record Number 451 Processed:19653059
18:38:15.777 [main] INFO  ADV.EMCO.login - Record Number 452 Processed:19653060
18:38:24.702 [main] INFO  ADV.EMCO.login - Record Number 453 Processed:19653061
18:38:33.185 [main] INFO  ADV.EMCO.login - Record Number 454 Processed:19653063
18:38:41.295 [main] INFO  ADV.EMCO.login - Record Number 455 Processed:19653064
18:38:50.909 [main] INFO  ADV.EMCO.login - Record Number 456 Processed:19653065
18:38:59.179 [main] INFO  ADV.EMCO.login - Record Number 457 Processed:19653068
18:39:07.476 [main] INFO  ADV.EMCO.login - Record Number 458 Processed:19653069
18:39:15.354 [main] INFO  ADV.EMCO.login - Record Number 459 Processed:19653070
18:39:25.133 [main] INFO  ADV.EMCO.login - Record Number 460 Processed:19653071
18:39:33.923 [main] INFO  ADV.EMCO.login - Record Number 461 Processed:19653072
18:39:43.473 [main] INFO  ADV.EMCO.login - Record Number 462 Processed:19653074
18:39:51.872 [main] INFO  ADV.EMCO.login - Record Number 463 Processed:19653076
18:40:00.450 [main] INFO  ADV.EMCO.login - Record Number 464 Processed:19653077
18:40:08.788 [main] INFO  ADV.EMCO.login - Record Number 465 Processed:19653078
18:40:19.923 [main] INFO  ADV.EMCO.login - Record Number 466 Processed:19653079
18:40:29.065 [main] INFO  ADV.EMCO.login - Record Number 467 Processed:19653080
18:40:37.921 [main] INFO  ADV.EMCO.login - Record Number 468 Processed:19653081
18:40:47.863 [main] INFO  ADV.EMCO.login - Record Number 469 Processed:19653082
18:40:56.286 [main] INFO  ADV.EMCO.login - Record Number 470 Processed:19653083
18:41:07.633 [main] INFO  ADV.EMCO.login - Record Number 471 Processed:19653085
18:41:15.911 [main] INFO  ADV.EMCO.login - Record Number 472 Processed:19653086
18:41:24.962 [main] INFO  ADV.EMCO.login - Record Number 473 Processed:19653087
18:41:34.984 [main] INFO  ADV.EMCO.login - Record Number 474 Processed:19653088
18:41:49.780 [main] INFO  ADV.EMCO.login - Record Number 475 Processed:19653089
18:42:01.474 [main] INFO  ADV.EMCO.login - Record Number 476 Processed:19653090
18:42:11.559 [main] INFO  ADV.EMCO.login - Record Number 477 Processed:19653092
18:42:19.523 [main] INFO  ADV.EMCO.login - Record Number 478 Processed:19653093
18:42:30.766 [main] INFO  ADV.EMCO.login - Record Number 479 Processed:19653095
18:42:40.492 [main] INFO  ADV.EMCO.login - Record Number 480 Processed:19653097
18:42:49.095 [main] INFO  ADV.EMCO.login - Record Number 481 Processed:19653098
18:42:57.258 [main] INFO  ADV.EMCO.login - Record Number 482 Processed:19653101
18:43:05.421 [main] INFO  ADV.EMCO.login - Record Number 483 Processed:19653103
18:43:13.122 [main] INFO  ADV.EMCO.login - Record Number 484 Processed:19653104
18:43:23.047 [main] INFO  ADV.EMCO.login - Record Number 485 Processed:19653106
18:43:31.030 [main] INFO  ADV.EMCO.login - Record Number 486 Processed:19653111
18:43:39.376 [main] INFO  ADV.EMCO.login - Record Number 487 Processed:19653112
18:43:47.273 [main] INFO  ADV.EMCO.login - Record Number 488 Processed:19653113
18:43:54.885 [main] INFO  ADV.EMCO.login - Record Number 489 Processed:19653114
18:44:02.250 [main] INFO  ADV.EMCO.login - Record Number 490 Processed:19650683
10:00:28.411 [main] INFO  ADV.EMCO.login - Record Number 491 Processed:20109726
10:00:47.923 [main] INFO  ADV.EMCO.login - Record Number 492 Processed:20109735
10:00:57.904 [main] INFO  ADV.EMCO.login - Record Number 493 Processed:20110441
10:01:10.264 [main] INFO  ADV.EMCO.login - Record Number 494 Processed:20110510
10:01:19.358 [main] INFO  ADV.EMCO.login - Record Number 495 Processed:20110622
10:01:28.800 [main] INFO  ADV.EMCO.login - Record Number 496 Processed:20110627
10:01:37.742 [main] INFO  ADV.EMCO.login - Record Number 497 Processed:20109716
10:01:48.336 [main] INFO  ADV.EMCO.login - Record Number 498 Processed:20109489
10:01:58.541 [main] INFO  ADV.EMCO.login - Record Number 499 Processed:20109730
10:02:08.922 [main] INFO  ADV.EMCO.login - Record Number 500 Processed:20110435
10:02:19.127 [main] INFO  ADV.EMCO.login - Record Number 501 Processed:20110442
10:02:30.411 [main] INFO  ADV.EMCO.login - Record Number 502 Processed:20109462
10:02:40.860 [main] INFO  ADV.EMCO.login - Record Number 503 Processed:20109255
10:02:50.188 [main] INFO  ADV.EMCO.login - Record Number 504 Processed:20109487
10:02:59.276 [main] INFO  ADV.EMCO.login - Record Number 505 Processed:20109547
10:03:08.936 [main] INFO  ADV.EMCO.login - Record Number 506 Processed:20109689
10:03:18.398 [main] INFO  ADV.EMCO.login - Record Number 507 Processed:20110511
10:03:28.226 [main] INFO  ADV.EMCO.login - Record Number 508 Processed:20110514
10:03:37.441 [main] INFO  ADV.EMCO.login - Record Number 509 Processed:20110617
10:03:47.063 [main] INFO  ADV.EMCO.login - Record Number 510 Processed:20109250
10:03:56.179 [main] INFO  ADV.EMCO.login - Record Number 511 Processed:20109411
10:04:06.762 [main] INFO  ADV.EMCO.login - Record Number 512 Processed:20109569
10:04:16.059 [main] INFO  ADV.EMCO.login - Record Number 513 Processed:20109651
10:04:25.760 [main] INFO  ADV.EMCO.login - Record Number 514 Processed:20109729
10:04:34.466 [main] INFO  ADV.EMCO.login - Record Number 515 Processed:20109752
10:04:44.355 [main] INFO  ADV.EMCO.login - Record Number 516 Processed:20109780
10:04:53.821 [main] INFO  ADV.EMCO.login - Record Number 517 Processed:20109324
10:05:02.508 [main] INFO  ADV.EMCO.login - Record Number 518 Processed:20109452
10:05:11.771 [main] INFO  ADV.EMCO.login - Record Number 519 Processed:20109486
10:05:21.605 [main] INFO  ADV.EMCO.login - Record Number 520 Processed:20109769
10:05:36.795 [main] INFO  ADV.EMCO.login - Record Number 521 Processed:20110420
10:05:50.935 [main] INFO  ADV.EMCO.login - Record Number 522 Processed:20110533
10:06:01.848 [main] INFO  ADV.EMCO.login - Record Number 523 Processed:20109298
10:06:11.523 [main] INFO  ADV.EMCO.login - Record Number 524 Processed:20110416
10:06:20.985 [main] INFO  ADV.EMCO.login - Record Number 525 Processed:20110440
10:06:31.060 [main] INFO  ADV.EMCO.login - Record Number 526 Processed:20110479
10:06:39.931 [main] INFO  ADV.EMCO.login - Record Number 527 Processed:20110572
10:06:50.803 [main] INFO  ADV.EMCO.login - Record Number 528 Processed:20110624
10:06:59.523 [main] INFO  ADV.EMCO.login - Record Number 529 Processed:20109456
10:07:10.183 [main] INFO  ADV.EMCO.login - Record Number 530 Processed:20109485
10:07:18.889 [main] INFO  ADV.EMCO.login - Record Number 531 Processed:20109705
10:07:28.628 [main] INFO  ADV.EMCO.login - Record Number 532 Processed:20109731
10:07:38.416 [main] INFO  ADV.EMCO.login - Record Number 533 Processed:20109732
10:07:48.030 [main] INFO  ADV.EMCO.login - Record Number 534 Processed:20109781
10:07:57.340 [main] INFO  ADV.EMCO.login - Record Number 535 Processed:20110275
10:08:06.502 [main] INFO  ADV.EMCO.login - Record Number 536 Processed:20110444
10:08:15.943 [main] INFO  ADV.EMCO.login - Record Number 537 Processed:20110445
10:08:25.142 [main] INFO  ADV.EMCO.login - Record Number 538 Processed:20110594
10:08:37.658 [main] INFO  ADV.EMCO.login - Record Number 539 Processed:20110629
10:08:47.476 [main] INFO  ADV.EMCO.login - Record Number 540 Processed:20109458
10:08:57.268 [main] INFO  ADV.EMCO.login - Record Number 541 Processed:20109748
10:09:07.452 [main] INFO  ADV.EMCO.login - Record Number 542 Processed:20110476
10:09:17.099 [main] INFO  ADV.EMCO.login - Record Number 543 Processed:20110531
10:09:26.239 [main] INFO  ADV.EMCO.login - Record Number 544 Processed:20110593
10:09:34.938 [main] INFO  ADV.EMCO.login - Record Number 545 Processed:20109708
10:09:45.502 [main] INFO  ADV.EMCO.login - Record Number 546 Processed:20109304
10:09:54.875 [main] INFO  ADV.EMCO.login - Record Number 547 Processed:20109457
10:10:04.838 [main] INFO  ADV.EMCO.login - Record Number 548 Processed:20109532
10:10:16.056 [main] INFO  ADV.EMCO.login - Record Number 549 Processed:20109541
10:10:26.005 [main] INFO  ADV.EMCO.login - Record Number 550 Processed:20109709
10:10:34.972 [main] INFO  ADV.EMCO.login - Record Number 551 Processed:20109713
10:10:45.857 [main] INFO  ADV.EMCO.login - Record Number 552 Processed:20109737
10:10:55.233 [main] INFO  ADV.EMCO.login - Record Number 553 Processed:20110417
10:11:05.114 [main] INFO  ADV.EMCO.login - Record Number 554 Processed:20110436
10:11:14.410 [main] INFO  ADV.EMCO.login - Record Number 555 Processed:20110512
10:11:24.569 [main] INFO  ADV.EMCO.login - Record Number 556 Processed:20109254
10:11:33.517 [main] INFO  ADV.EMCO.login - Record Number 557 Processed:20109768
10:11:43.455 [main] INFO  ADV.EMCO.login - Record Number 558 Processed:20110438
10:11:52.515 [main] INFO  ADV.EMCO.login - Record Number 559 Processed:20110439
10:12:03.625 [main] INFO  ADV.EMCO.login - Record Number 560 Processed:20110477
10:12:13.611 [main] INFO  ADV.EMCO.login - Record Number 561 Processed:20110628
10:12:23.822 [main] INFO  ADV.EMCO.login - Record Number 562 Processed:20109459
10:12:33.946 [main] INFO  ADV.EMCO.login - Record Number 563 Processed:20109483
10:12:43.472 [main] INFO  ADV.EMCO.login - Record Number 564 Processed:20109623
10:12:53.140 [main] INFO  ADV.EMCO.login - Record Number 565 Processed:20109734
10:13:02.266 [main] INFO  ADV.EMCO.login - Record Number 566 Processed:20109738
10:13:13.576 [main] INFO  ADV.EMCO.login - Record Number 567 Processed:20109750
10:13:23.118 [main] INFO  ADV.EMCO.login - Record Number 568 Processed:20110421
10:13:32.424 [main] INFO  ADV.EMCO.login - Record Number 569 Processed:20110446
10:13:42.456 [main] INFO  ADV.EMCO.login - Record Number 570 Processed:20110625
10:13:52.830 [main] INFO  ADV.EMCO.login - Record Number 571 Processed:20109249
10:14:02.612 [main] INFO  ADV.EMCO.login - Record Number 572 Processed:20109544
10:14:12.128 [main] INFO  ADV.EMCO.login - Record Number 573 Processed:20109595
10:14:21.680 [main] INFO  ADV.EMCO.login - Record Number 574 Processed:20109618
10:14:30.906 [main] INFO  ADV.EMCO.login - Record Number 575 Processed:20109727
10:14:42.147 [main] INFO  ADV.EMCO.login - Record Number 576 Processed:20109736
10:14:53.405 [main] INFO  ADV.EMCO.login - Record Number 577 Processed:20109767
10:15:03.987 [main] INFO  ADV.EMCO.login - Record Number 578 Processed:20110437
10:15:14.127 [main] INFO  ADV.EMCO.login - Record Number 579 Processed:20110478
10:15:24.486 [main] INFO  ADV.EMCO.login - Record Number 580 Processed:20110508
10:15:35.061 [main] INFO  ADV.EMCO.login - Record Number 581 Processed:20110620
10:15:44.469 [main] INFO  ADV.EMCO.login - Record Number 582 Processed:20109260
10:15:53.167 [main] INFO  ADV.EMCO.login - Record Number 583 Processed:20109725
10:16:03.995 [main] INFO  ADV.EMCO.login - Record Number 584 Processed:20109766
10:16:14.223 [main] INFO  ADV.EMCO.login - Record Number 585 Processed:20110418
10:16:24.711 [main] INFO  ADV.EMCO.login - Record Number 586 Processed:20110619
10:16:34.118 [main] INFO  ADV.EMCO.login - Record Number 587 Processed:20109294
10:16:42.996 [main] INFO  ADV.EMCO.login - Record Number 588 Processed:20109728
10:16:52.089 [main] INFO  ADV.EMCO.login - Record Number 589 Processed:20109749
10:17:00.695 [main] INFO  ADV.EMCO.login - Record Number 590 Processed:20110529
10:17:11.581 [main] INFO  ADV.EMCO.login - Record Number 591 Processed:20110592
10:17:20.590 [main] INFO  ADV.EMCO.login - Record Number 592 Processed:20109563
10:17:30.006 [main] INFO  ADV.EMCO.login - Record Number 593 Processed:20109652
10:17:40.172 [main] INFO  ADV.EMCO.login - Record Number 594 Processed:20109733
10:17:49.034 [main] INFO  ADV.EMCO.login - Record Number 595 Processed:20110419
10:17:59.277 [main] INFO  ADV.EMCO.login - Record Number 596 Processed:20110443
10:18:09.459 [main] INFO  ADV.EMCO.login - Record Number 597 Processed:20110509
10:18:18.753 [main] INFO  ADV.EMCO.login - Record Number 598 Processed:20110530
10:18:29.204 [main] INFO  ADV.EMCO.login - Record Number 599 Processed:20110621
10:18:39.355 [main] INFO  ADV.EMCO.login - Record Number 600 Processed:20109259
10:19:56.594 [main] INFO  ADV.EMCO.login - Record Number 601 Processed:20109586
10:20:06.892 [main] INFO  ADV.EMCO.login - Record Number 602 Processed:20110447
10:20:16.726 [main] INFO  ADV.EMCO.login - Record Number 603 Processed:20110515
10:20:27.175 [main] INFO  ADV.EMCO.login - Record Number 604 Processed:20110527
10:20:40.704 [main] INFO  ADV.EMCO.login - Record Number 605 Processed:20110571
10:20:51.879 [main] INFO  ADV.EMCO.login - Record Number 606 Processed:20109314
